date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:31	24462/24462	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:30%20GMT	https://tema4.dokuzyazilim.com/register?adr=1	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/register79a6.html	(from https://tema4.dokuzyazilim.com/)
09:22:31	17613/17613	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:30%20GMT	https://tema4.dokuzyazilim.com/login	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/login.html	(from https://tema4.dokuzyazilim.com/)
09:22:31	10084/10084	---M--	200	added ('OK')	image/png	date:Tue,%2010%20May%202022%2016:51:08%20GMT	https://tema4.dokuzyazilim.com/u/tema4/elektrikli-1-removebg-preview-removebg-preview-1652201468.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/elektrikli-1-removebg-preview-removebg-preview-1652201468.png	(from https://tema4.dokuzyazilim.com/)
09:22:31	17215/17215	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:31%20GMT	https://tema4.dokuzyazilim.com/cart	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/cart.html	(from https://tema4.dokuzyazilim.com/)
09:22:32	17613/17613	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:31%20GMT	https://tema4.dokuzyazilim.com/index.php?p=Login	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/index908a.html	(from https://tema4.dokuzyazilim.com/)
09:22:32	21175/21175	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:31%20GMT	https://tema4.dokuzyazilim.com/kategoriler.html	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/kategoriler.html	(from https://tema4.dokuzyazilim.com/)
09:22:32	45883/45883	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:31%20GMT	https://tema4.dokuzyazilim.com/markalar.html	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/markalar.html	(from https://tema4.dokuzyazilim.com/)
09:22:32	26260/26260	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:32%20GMT	https://tema4.dokuzyazilim.com/indirimli-urunler	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/indirimli-urunler.html	(from https://tema4.dokuzyazilim.com/)
09:22:33	73069/73069	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:32%20GMT	https://tema4.dokuzyazilim.com/aksesuar	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/aksesuar.html	(from https://tema4.dokuzyazilim.com/)
09:22:33	66831/66831	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:32%20GMT	https://tema4.dokuzyazilim.com/giyim	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/giyim.html	(from https://tema4.dokuzyazilim.com/)
09:22:36	32614/32614	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:34%20GMT	https://tema4.dokuzyazilim.com/kisisel-bakim	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/kisisel-bakim.html	(from https://tema4.dokuzyazilim.com/)
09:22:36	305918/305918	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2020:34:38%20GMT	https://tema4.dokuzyazilim.com/u/tema4/banners/a/p/e/pexels-monstera-6311653-1652214875.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/banners/a/p/e/pexels-monstera-6311653-1652214875.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:36	251419/251419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2019:57:53%20GMT	https://tema4.dokuzyazilim.com/u/tema4/banners/a/p/e/pexels-noelle-otto-906056-1652212670.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/banners/a/p/e/pexels-noelle-otto-906056-1652212670.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:37	35874/35874	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:35%20GMT	https://tema4.dokuzyazilim.com/vitrindekiler	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/vitrindekiler.html	(from https://tema4.dokuzyazilim.com/)
09:22:37	55021/55021	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:36%20GMT	https://tema4.dokuzyazilim.com/sun-series-2-5mm-kaydirmaz-yoga-mati-gumus-gri	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/sun-series-2-5mm-kaydirmaz-yoga-mati-gumus-gri.html	(from https://tema4.dokuzyazilim.com/)
09:22:37	7841/7841	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:49:45%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/s/u/sun-series-2-5mm-kaydirmaz-yoga-mati-gumus-gri99b91f45828df701bd3607214c69727c.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/s/u/sun-series-2-5mm-kaydirmaz-yoga-mati-gumus-gri99b91f45828df701bd3607214c69727c.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:37	109232/109232	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20May%202022%2022:28:51%20GMT	https://tema4.dokuzyazilim.com/u/tema4/banners/a/p/e/pexels-moose-photos-1029896-1652221729.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/banners/a/p/e/pexels-moose-photos-1029896-1652221729.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:37	71127/71127	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:36%20GMT	https://tema4.dokuzyazilim.com/-25	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/-25.html	(from https://tema4.dokuzyazilim.com/)
09:22:37	41585/41585	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:37%20GMT	https://tema4.dokuzyazilim.com/meditasyon-minderi-siyah-10-adet	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/meditasyon-minderi-siyah-10-adet.html	(from https://tema4.dokuzyazilim.com/)
09:22:38	46940/46940	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:49:44%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/m/e/meditasyon-minderi-siyah-10-adetc5e2c3efe92e6833c53ce15c98da6dff.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/m/e/meditasyon-minderi-siyah-10-adetc5e2c3efe92e6833c53ce15c98da6dff.png	(from https://tema4.dokuzyazilim.com/)
09:22:38	69734/69734	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:37%20GMT	https://tema4.dokuzyazilim.com/-2	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/-2.html	(from https://tema4.dokuzyazilim.com/)
09:22:38	41462/41462	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:37%20GMT	https://tema4.dokuzyazilim.com/meditasyon-minderi-bej-10-adet	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/meditasyon-minderi-bej-10-adet.html	(from https://tema4.dokuzyazilim.com/)
09:22:38	58556/58556	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:49:43%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/m/e/meditasyon-minderi-bej-10-adete84888dddd939bd0b0b92344abe0d7bd.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/m/e/meditasyon-minderi-bej-10-adete84888dddd939bd0b0b92344abe0d7bd.png	(from https://tema4.dokuzyazilim.com/)
09:22:39	48373/48373	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:38%20GMT	https://tema4.dokuzyazilim.com/eco-friendly-pro-studyo-mat-kirmizi-10-adet	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/eco-friendly-pro-studyo-mat-kirmizi-10-adet.html	(from https://tema4.dokuzyazilim.com/)
09:22:39	7401/7401	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:49:43%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/e/c/eco-friendly-pro-studyo-mat-kirmizi-10-adet5d50c4ff0c81901403eb1061d83fcc1c.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/e/c/eco-friendly-pro-studyo-mat-kirmizi-10-adet5d50c4ff0c81901403eb1061d83fcc1c.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:39	45583/45583	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:38%20GMT	https://tema4.dokuzyazilim.com/sectiklerimiz	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/sectiklerimiz.html	(from https://tema4.dokuzyazilim.com/)
09:22:39	44544/44544	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:38%20GMT	https://tema4.dokuzyazilim.com/bolster-silindir-yoga-minderi-siyah-10lu	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/bolster-silindir-yoga-minderi-siyah-10lu.html	(from https://tema4.dokuzyazilim.com/)
09:22:40	55146/55146	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:50:20%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/b/o/bolster-silindir-yoga-minderi-siyah-10lu0cec2fda76298d2a5506bf8012c9f0be.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/b/o/bolster-silindir-yoga-minderi-siyah-10lu0cec2fda76298d2a5506bf8012c9f0be.png	(from https://tema4.dokuzyazilim.com/)
09:22:40	48985/48985	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:39%20GMT	https://tema4.dokuzyazilim.com/bolster-yoga-minderi-ve-meditasyon-minderi-bordo-2li-takim	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/bolster-yoga-minderi-ve-meditasyon-minderi-bordo-2li-takim.html	(from https://tema4.dokuzyazilim.com/)
09:22:40	65216/65216	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:50:13%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/b/o/bolster-yoga-minderi-ve-meditasyon-minderi-bordo-2li-takima4fc0c60ad5ad5d41fc81fb4977ffdee.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/b/o/bolster-yoga-minderi-ve-meditasyon-minderi-bordo-2li-takima4fc0c60ad5ad5d41fc81fb4977ffdee.png	(from https://tema4.dokuzyazilim.com/)
09:22:40	44702/44702	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:39%20GMT	https://tema4.dokuzyazilim.com/bolster-silindir-yoga-minderi-bordo	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/bolster-silindir-yoga-minderi-bordo.html	(from https://tema4.dokuzyazilim.com/)
09:22:40	73299/73299	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:50:10%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/b/o/bolster-silindir-yoga-minderi-bordof296c9b12f92cb56faf9f51f0978f5d7.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/b/o/bolster-silindir-yoga-minderi-bordof296c9b12f92cb56faf9f51f0978f5d7.png	(from https://tema4.dokuzyazilim.com/)
09:22:41	41848/41848	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:40%20GMT	https://tema4.dokuzyazilim.com/meditasyon-minderi-bordo	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/meditasyon-minderi-bordo.html	(from https://tema4.dokuzyazilim.com/)
09:22:41	75909/75909	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:50:07%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/m/e/meditasyon-minderi-bordof1d2183a7f01bfcc77f2e2f808055dcd.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/m/e/meditasyon-minderi-bordof1d2183a7f01bfcc77f2e2f808055dcd.png	(from https://tema4.dokuzyazilim.com/)
09:22:41	41454/41454	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:41%20GMT	https://tema4.dokuzyazilim.com/en-cok-satanlar-1	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/en-cok-satanlar-1.html	(from https://tema4.dokuzyazilim.com/)
09:22:42	50822/50822	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:41%20GMT	https://tema4.dokuzyazilim.com/cork-series-mandala-yoga-ve-pilates-mati	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/cork-series-mandala-yoga-ve-pilates-mati.html	(from https://tema4.dokuzyazilim.com/)
09:22:42	7182/7182	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:48:42%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/c/o/cork-series-mandala-yoga-ve-pilates-matia4fac99402c5e059c54b8414543b1e01.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/c/o/cork-series-mandala-yoga-ve-pilates-matia4fac99402c5e059c54b8414543b1e01.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:42	48439/48439	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:41%20GMT	https://tema4.dokuzyazilim.com/-20	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/-20.html	(from https://tema4.dokuzyazilim.com/)
09:22:42	58551/58551	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:41%20GMT	https://tema4.dokuzyazilim.com/pro-charcoal-yoga-ve-pilates-mati	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/pro-charcoal-yoga-ve-pilates-mati.html	(from https://tema4.dokuzyazilim.com/)
09:22:42	33011/33011	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:48:41%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/p/r/pro-charcoal-yoga-ve-pilates-mati89e27deb3c5d5f32eb6d00ba4fa23736.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/p/r/pro-charcoal-yoga-ve-pilates-mati89e27deb3c5d5f32eb6d00ba4fa23736.png	(from https://tema4.dokuzyazilim.com/)
09:22:43	49994/49994	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:42%20GMT	https://tema4.dokuzyazilim.com/mikrofiber-kaplama-yoga-mati-yasam-cicegi-3mm-kirmizi	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/mikrofiber-kaplama-yoga-mati-yasam-cicegi-3mm-kirmizi.html	(from https://tema4.dokuzyazilim.com/)
09:22:43	11086/11086	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:48:40%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/m/i/mikrofiber-kaplama-yoga-mati-yasam-cicegi-3mm-kirmiziac3e480dc8e0f208446919c672f93218.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/m/i/mikrofiber-kaplama-yoga-mati-yasam-cicegi-3mm-kirmiziac3e480dc8e0f208446919c672f93218.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:43	48788/48788	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:42%20GMT	https://tema4.dokuzyazilim.com/dogal-jut-kaplama-bordo-yoga-mat	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/dogal-jut-kaplama-bordo-yoga-mat.html	(from https://tema4.dokuzyazilim.com/)
09:22:43	9886/9886	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:46:08%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/d/o/dogal-jut-kaplama-bordo-yoga-mat3873f2a1537e6b137d49735ecad963e5.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/d/o/dogal-jut-kaplama-bordo-yoga-mat3873f2a1537e6b137d49735ecad963e5.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:44	49407/49407	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:43%20GMT	https://tema4.dokuzyazilim.com/sun-series-kaydirmaz-yuzeyli-yoga-mati-siyah-5mm	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/sun-series-kaydirmaz-yuzeyli-yoga-mati-siyah-5mm.html	(from https://tema4.dokuzyazilim.com/)
09:22:44	47024/47024	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:43%20GMT	https://tema4.dokuzyazilim.com/eco-friendly-kirmizi-studyo-yoga-mat	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/eco-friendly-kirmizi-studyo-yoga-mat.html	(from https://tema4.dokuzyazilim.com/)
09:22:44	6548/6548	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:45:49%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/s/u/sun-series-kaydirmaz-5mm-yoga-mati-siyah49f439192a276aedd4d3731592c6f9d9.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/s/u/sun-series-kaydirmaz-5mm-yoga-mati-siyah49f439192a276aedd4d3731592c6f9d9.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:44	54987/54987	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:45:19%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/e/c/eco-friendly-kirmizi-studyo-yoga-mat-5mme0f37aafa1e7c3a10e84d1020fa8dc71.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/e/c/eco-friendly-kirmizi-studyo-yoga-mat-5mme0f37aafa1e7c3a10e84d1020fa8dc71.png	(from https://tema4.dokuzyazilim.com/)
09:22:45	51095/51095	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:44%20GMT	https://tema4.dokuzyazilim.com/seeka-yoga-yoga-pilates-mati-morocco	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/seeka-yoga-yoga-pilates-mati-morocco.html	(from https://tema4.dokuzyazilim.com/)
09:22:45	23642/23642	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:45:02%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/s/e/seeka-yoga-yoga-pilates-mati-moroccofc69ce0bcc16d9813537c2b627bcee82.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/s/e/seeka-yoga-yoga-pilates-mati-moroccofc69ce0bcc16d9813537c2b627bcee82.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:45	44149/44149	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:44%20GMT	https://tema4.dokuzyazilim.com/uygun-fiyatli-urunler	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/uygun-fiyatli-urunler.html	(from https://tema4.dokuzyazilim.com/)
09:22:45	41678/41678	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:44%20GMT	https://tema4.dokuzyazilim.com/yoga-kemeri-kirmizi-beyaz	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/yoga-kemeri-kirmizi-beyaz.html	(from https://tema4.dokuzyazilim.com/)
09:22:45	11840/11840	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:45:59%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/y/o/yoga-kemeri-kirmizi-beyaz8cefa0d5463cf0f7bcccf0f12d9473f3.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/y/o/yoga-kemeri-kirmizi-beyaz8cefa0d5463cf0f7bcccf0f12d9473f3.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:46	44367/44367	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:45%20GMT	https://tema4.dokuzyazilim.com/-10	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/-10.html	(from https://tema4.dokuzyazilim.com/)
09:22:46	40826/40826	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:45%20GMT	https://tema4.dokuzyazilim.com/mat-tasima-askisi-kirmizi-beyaz	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/mat-tasima-askisi-kirmizi-beyaz.html	(from https://tema4.dokuzyazilim.com/)
09:22:46	14362/14362	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:45:58%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/m/a/mat-tasima-askisi-kirmizi-beyazf210452c2c66912d1ac09f5f9459e55c.jpg	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/m/a/mat-tasima-askisi-kirmizi-beyazf210452c2c66912d1ac09f5f9459e55c.jpg	(from https://tema4.dokuzyazilim.com/)
09:22:46	41075/41075	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:46%20GMT	https://tema4.dokuzyazilim.com/mat-tasima-askisi	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/mat-tasima-askisi.html	(from https://tema4.dokuzyazilim.com/)
09:22:47	75679/75679	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2011:45:54%20GMT	https://tema4.dokuzyazilim.com/u/tema4/img/a/m/a/mat-tasima-askisi-gokkusagi13383789372326152fa2c1ad5d85112f.png	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/u/tema4/img/a/m/a/mat-tasima-askisi-gokkusagi13383789372326152fa2c1ad5d85112f.png	(from https://tema4.dokuzyazilim.com/)
09:22:47	55435/55435	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Nov%202023%2006:22:46%20GMT	https://tema4.dokuzyazilim.com/aero-yoga-hamagi-montaj-aparat-seti-haric	C:/Users/abdul/Desktop/HTTRACK/site5/site/tema4.dokuzyazilim.com/aero-yoga-hamagi-montaj-aparat-seti-haric.html	(from https://tema4.dokuzyazilim.com/)
